"fullname","office","position","id","source","document_type","url","patronymic","created_date","first_name","last_name","is_corrected","organization_ua_company_code","debtor_ukr_firstname","debtor_ua_firstname","dnt_objectType_encoded","organization_ua_company_name","otherObjectType","organization_type","debtor_eng_lastname","debtor_eng_firstname","debtor_ua_lastname","organization_eng_company_address","objectType","organization_eng_company_name","dnt_sizeAssets_hidden","iteration","organization","debtor_ukr_middlename","dnt_is_foreign","debtor_ua_sameRegLivingAddress","person","assetsCurrency","debtor_eng_sameRegLivingAddress","debtor_ua_middlename","sizeAssets","debtor_eng_middlename","organization_ukr_company_address","organization_eng_company_code","organization_ukr_company_name","debtor_ukr_lastname","object_id","ownershipType","otherOwnership","percent.ownership","organization_extendedstatus","organization_ua_company_name_extendedstatus","organization_ua_company_code_extendedstatus","sizeAssets_extendedstatus","otherObjectType_extendedstatus","organization_eng_company_code_extendedstatus","assetsCurrency_extendedstatus","organization_eng_company_address_extendedstatus","organization_ukr_company_name_extendedstatus","organization_eng_company_name_extendedstatus","organization_ukr_company_address_extendedstatus","declarant","subjectRelation","in_hryvnias"
"Шевченко Віктор Леонідович","Верховна Рада України","Народний депутат України","nacp_9cf4e75e-9848-431b-98c8-98a957296f20","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_9cf4e75e-9848-431b-98c8-98a957296f20","Леонідович",2018-03-29,"Віктор","Шевченко","TRUE","14360570","","","bank","ПАТ КБ ""Приватбанк""","","Юридична особа, зареєстрована в Україні","","","","","Кошти, розміщені на банківських рахунках","","FALSE","1477706816054","j","","FALSE","","1","UAH","","",5741,"","","","","","1477706816054","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Шевченко Віктор Леонідович",NA,5741
"Шевченко Віктор Леонідович","Верховна Рада України","Народний депутат України","nacp_9cf4e75e-9848-431b-98c8-98a957296f20","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_9cf4e75e-9848-431b-98c8-98a957296f20","Леонідович",2018-03-29,"Віктор","Шевченко","TRUE","14360570","","","bank","ПРИВАТБАНК","","Юридична особа, зареєстрована в Україні","","","","","Кошти, розміщені на банківських рахунках","","FALSE","1489757698601","j","","FALSE","","1","EUR","","",151,"","","","","","1489757698601","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Шевченко Віктор Леонідович",NA,5057.81
"Шевченко Віктор Леонідович","Верховна Рада України","Народний депутат України","nacp_9cf4e75e-9848-431b-98c8-98a957296f20","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_9cf4e75e-9848-431b-98c8-98a957296f20","Леонідович",2018-03-29,"Віктор","Шевченко","TRUE","20846070","","","bank","АТ ""Райффайзен банк Аваль""","","Юридична особа, зареєстрована в Україні","","","","","Кошти, розміщені на банківських рахунках","","FALSE","1521187560595","j","","FALSE","","1477703567275","UAH","","",1095,"","","","","","1521187560595","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Шевченко Жанна Олегівна","дружина",1095
"Шевченко Віктор Леонідович","Верховна Рада України","Народний депутат України","nacp_9cf4e75e-9848-431b-98c8-98a957296f20","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_9cf4e75e-9848-431b-98c8-98a957296f20","Леонідович",2018-03-29,"Віктор","Шевченко","TRUE","14360570","","","bank","""Приватбанк""","","Юридична особа, зареєстрована в Україні","","","","","Кошти, розміщені на банківських рахунках","","FALSE","1521187466577","j","","FALSE","","1","UAH","","",1330,"","","","","","1521187466577","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Шевченко Віктор Леонідович",NA,1330
"Шевченко Олександр Леонідович","Верховна Рада України","народний депутат України","nacp_1549a770-6b49-4ee5-a7dc-c2ad47912300","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_1549a770-6b49-4ee5-a7dc-c2ad47912300","Леонідович",2018-03-28,"Олександр","Шевченко","FALSE","","","","bank","Райффайзен Банк Аваль","","Юридична особа, зареєстрована в Україні","","","","","Кошти, розміщені на банківських рахунках","","FALSE","1522064056156","j","","FALSE","","1","UAH","","",125128,"","","","","","1522064056156","Власність","",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Шевченко Олександр Леонідович",NA,125128
"Шевченко Олександр Леонідович","Верховна Рада України","народний депутат України","nacp_1549a770-6b49-4ee5-a7dc-c2ad47912300","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_1549a770-6b49-4ee5-a7dc-c2ad47912300","Леонідович",2018-03-28,"Олександр","Шевченко","FALSE","14360570","","","bank","ПАТ КБ""ПРИВАТБАНК""","","Юридична особа, зареєстрована в Україні","","","","","Кошти, розміщені на банківських рахунках","","FALSE","1477736079021","j","","FALSE","","1477692949272","UAH","","",50428,"","","","","","1477736079021","Власність","",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Шевченко Тетяна Віталіївна","особи, які спільно проживають, але не перебувають у шлюбі",50428
"Шевченко Олександр Леонідович","Верховна Рада України","народний депутат України","nacp_1549a770-6b49-4ee5-a7dc-c2ad47912300","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_1549a770-6b49-4ee5-a7dc-c2ad47912300","Леонідович",2018-03-28,"Олександр","Шевченко","FALSE","","","","cash","","","","","","","","Готівкові кошти","","FALSE","1477735952391","","","FALSE","","1","USD","","",155000,"","","","","","1477735952391","Власність","",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Шевченко Олександр Леонідович",NA,4350419.56
"Шевченко Олександр Леонідович","Верховна Рада України","народний депутат України","nacp_1549a770-6b49-4ee5-a7dc-c2ad47912300","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_1549a770-6b49-4ee5-a7dc-c2ad47912300","Леонідович",2018-03-28,"Олександр","Шевченко","FALSE","","","","cash","","","","","","","","Готівкові кошти","","FALSE","1477740743426","","","FALSE","","1477692949272","UAH","","",4900000,"","","","","","1477740743426","Власність","",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Шевченко Тетяна Віталіївна","особи, які спільно проживають, але не перебувають у шлюбі",4900000
"Шевченко Олександр Леонідович","Верховна Рада України","народний депутат України","nacp_1549a770-6b49-4ee5-a7dc-c2ad47912300","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_1549a770-6b49-4ee5-a7dc-c2ad47912300","Леонідович",2018-03-28,"Олександр","Шевченко","FALSE","14360570","","","bank","ПАТ КБ""ПРИВАТБАНК""","","Юридична особа, зареєстрована в Україні","","","","","Кошти, розміщені на банківських рахунках","","FALSE","1522064299964","j","","FALSE","","1","UAH","","",127036,"","","","","","1522064299964","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Шевченко Олександр Леонідович",NA,127036
"Шевченко Олександр Леонідович","Верховна Рада України","народний депутат України","nacp_1549a770-6b49-4ee5-a7dc-c2ad47912300","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_1549a770-6b49-4ee5-a7dc-c2ad47912300","Леонідович",2018-03-28,"Олександр","Шевченко","FALSE","","","","bank","АТ""УКРСИББАНК""","","Юридична особа, зареєстрована в Україні","","","","","Кошти, розміщені на банківських рахунках","","FALSE","1522065087437","j","","FALSE","","1477692949272","UAH","","",62917,"","","","","","1522065087437","Власність","",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Шевченко Тетяна Віталіївна","особи, які спільно проживають, але не перебувають у шлюбі",62917
"Шевченко Олександр Леонідович","Верховна Рада України","народний депутат України","nacp_1549a770-6b49-4ee5-a7dc-c2ad47912300","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_1549a770-6b49-4ee5-a7dc-c2ad47912300","Леонідович",2018-03-28,"Олександр","Шевченко","FALSE","31162561","","","lend","ТзОВ""Галичина-Цукор""","","Юридична особа, зареєстрована в Україні","","","","","Кошти, позичені третім особам","","FALSE","1477737135427","j","","FALSE","","1","UAH","","",1572000,"","","","","","1477737135427","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Шевченко Олександр Леонідович",NA,1572000
"Шенцев Дмитро Олексійович","Верховна Рада України","народний депутат України","nacp_70c4df71-fdc9-4ca4-a752-fe533ac18770","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_70c4df71-fdc9-4ca4-a752-fe533ac18770","Олексійович",2018-03-28,"Дмитро","Шенцев","FALSE","09804119","","","bank","ПАТ ""Мегабанк""","","Юридична особа, зареєстрована в Україні","","","","","Кошти, розміщені на банківських рахунках","","FALSE","1490737715136","j","","FALSE","","1477239783248","UAH","","",233825,"","","","","","1490737715136","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Шенцева Нонна Анатоліївна","дружина",233825
"Шенцев Дмитро Олексійович","Верховна Рада України","народний депутат України","nacp_70c4df71-fdc9-4ca4-a752-fe533ac18770","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_70c4df71-fdc9-4ca4-a752-fe533ac18770","Олексійович",2018-03-28,"Дмитро","Шенцев","FALSE",NA,"","","lend","","","","","","",NA,"Кошти, позичені третім особам","","FALSE",NA,"","","FALSE","","1","USD","","",1500000,"",NA,NA,"","","1477504260330","Власність","",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Шенцев Дмитро Олексійович",NA,42100834.5
"Шенцев Дмитро Олексійович","Верховна Рада України","народний депутат України","nacp_70c4df71-fdc9-4ca4-a752-fe533ac18770","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_70c4df71-fdc9-4ca4-a752-fe533ac18770","Олексійович",2018-03-28,"Дмитро","Шенцев","FALSE","09804119","","","bank","ПАТ ""Мегабанк""","","Юридична особа, зареєстрована в Україні","","","","","Кошти, розміщені на банківських рахунках","","FALSE","1477504657736","j","","FALSE","","1477239783248","USD","","",25000,"","","","","","1477504657736","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Шенцева Нонна Анатоліївна","дружина",701680.57
"Шенцев Дмитро Олексійович","Верховна Рада України","народний депутат України","nacp_70c4df71-fdc9-4ca4-a752-fe533ac18770","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_70c4df71-fdc9-4ca4-a752-fe533ac18770","Олексійович",2018-03-28,"Дмитро","Шенцев","FALSE","09804119","","","bank","ПАТ ""Мегабанк""","","Юридична особа, зареєстрована в Україні","","","","","Кошти, розміщені на банківських рахунках","","FALSE","1477505090895","j","","FALSE","","1","UAH","","",76808,"","","","","","1477505090895","Власність","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Шенцев Дмитро Олексійович",NA,76808
